"","comicName","comicSummary","comicGrade"
"1397","더 모나크","추방 당한 사탄 그리고..","9.69"
"1398","애원(愛怨)","남고에 여고생 귀신","9.81"
"1399","내 첫 사랑에 대한 기억","순정만화","9.87"
"1400","리바이벌(Revival)","판타지 로맨스","9.77"
"1401","별끝에서 땅끝까지","별에서 온 별땅이 이야기","9.81"
"1402","마이 리틀 캐나다","캐나다 적응기","9.85"
"1403","무의식의 숲","당신이 잠든 사이","9.90"
"1404","자갈치땅콩","강아지의일기","9.86"
"1405","두번째의 왕자님","자유 연재","9.88"
"1406","생생 생활기록부","뭉실뭉실 팡이의 정상적이고 평범한 생활기록부","9.86"
"1407","발렌티노 다스티","안잘난뱀파이어","9.82"
"1408","혼원사","영혼을 구하는 자","9.86"
"1409","내 학생이 싸이코패스일 리가 없어","학원 군상극.","9.85"
"1410","우렁이라도 좋아","우렁이 로맨스","9.82"
"1411","그래도 내일은","무무의 인생이야기","9.79"
"1412","트라우마","손발오글 순정만화","9.91"
"1413","감염[感染] Infection","푸른빛은 핏빛보다 잔인하다.","8.86"
"1414","데몬데몬","마계 액션 판타지","9.85"
"1415","저리가요 마왕씨","날림주의 악필주의 오글주의","9.86"
"1416","비밀스러운 짝사랑","고교 개그 순정","9.86"
"1417","유랑인류","온더로드 라이브 여행툰","9.84"
"1418","달콤한 나의 독일","독일국제연애","9.87"
"1419","밤의 피조물","고딕 판타지","9.75"
"1420","외쳐불러 : 나머지 방송반","방송부 이야기","9.81"
"1421","정귀괴담록","퇴마 액션","9.86"
"1422","Deep Blue","시한부","9.86"
"1423","트러블걸","영웅과 악당 둘 다 되어야 했던 소녀의 이야기","9.70"
"1424","네크로골비","네크로맨서","9.85"
"1425","인형의 꿈","작은 소망이야기.","9.81"
"1426","마스크걸","인기여캠BJ의정체는?","9.85"
"1427","블루 블로썸","블루 블로썸","9.69"
"1428","왕자님을 인터뷰하는 법","최애캐인터뷰","9.85"
"1429","하루살이 소년","요일별 가정부들과 함께 하는 소년 하루의 일상","9.87"
"1430","렛츠고!팜머스쿨!","개그농업학교","9.85"
"1431","네거티브 칸나","지상최악의마법소녀","9.74"
"1432","스리핑거","통기타 동아리 스리핑거 이야기","9.65"
"1433","수트 오브 스파이(suit of spy)","스파이 액션 활극","9.68"
"1434","그래도 괜찮을까?","세상이 두려운 사람들의 이야기","9.70"
"1435","악마를 찾는 사람들","악마를 찾는 사람들의 이야기 악마가 만난 사람들의 이야기","9.63"
"1436","너와 이 세계의 크랙","다른 세계로 끌려들어간 주성이를 중심으로 한 판타지 순정물","9.85"
"1437","Guarding - 그녀는 나의 웬수..","한없이 순수했던 그 아이......때문에 미쳐버릴거같아..","9.77"
"1438","데일리 위치","평범한 마녀들의 일상 판타지 사컷만화","9.84"
"1439","언더그라운드 블러드팩","Sci-fi 웹그래픽노블","9.87"
"1440","그래, 가끔 하늘을 보자","초보맘 육아 스토리","9.86"
"1441","틈새의주인","검은 전설의 시작","9.84"
"1442","1+1","캠퍼스 로맨스","9.87"
"1443","소나기 통조림","학원드라마","9.83"
"1444","사랑하는 마음","완결","9.62"
"1445","바이시클","자전거와 사람들","9.36"
"1446","이별에서 우리는","남녀의 입장에서 격 화로 진행되는 이별 후의 이야기","9.87"
"1447","나는 귀머거리다","나는 귀머거리다","9.90"
"1448","The A","한 건물에 갇힌 이들의 사투","9.82"
"1449","아이돌 Dis토피아","극평범아이돌만화","9.74"
"1450","실","인연의 고리.","9.85"
"1451","조선타임트래블","시간여행★","9.84"
"1452","야생화","본격 아포칼립스 액션","9.84"
"1453","신기관리팀 처용대","불가사의한 힘을 지니고 있는 유물들을 둘러싸고 벌어지는 도시액션활극!!","9.67"
"1454","설레긴 개뿔","우린 그냥 친구야","9.85"
"1455","양철맨","본격 히어로 액션!! 새로운 슈퍼 히어로의 탄생! 격주 월요일 연재합니다.","9.24"
"1456","시리우스","미스터리 판타지. 자유연재.","9.85"
"1457","들개의 품위","Loyal stray dogs","9.86"
"1458","너의 나날","여고 안에서의 짝사랑","9.88"
"1459","pponnie(뽀니)","뽀니의 특별한 일상","9.85"
"1460","산타","12월에...","9.74"
"1461","마나마나","@(0▽0)@","9.86"
"1462","마네킹","나한테왜그랬어?","9.86"
"1463","아름다운 개새끼","의식의 흐름대로 그리는 만화","9.85"
"1464","심모람 채널","모람모람한 날들","9.83"
"1465","프리템포","세 여자의 스펙타클하고 유머러스한 생활담","9.86"
"1466","산신 [山神]","한국설화 각색환타지","9.86"
"1467","카이제리온 (KAIXERION)","슈퍼 로맨스","9.54"
"1468","도닥도닥","3포세대 우리들","9.86"
"1469","오즈의 바보들","오즈의 이야기","9.89"
"1470","망각천사를 잡는 방법","천사와 싸우는 인간","9.76"
"1471","애오라지","옛날옛날에…","9.69"
"1472","마왕의 휴일","나를 위해 춤춰라.","9.87"
"1473","HOL(전설의 역사)","리그오브레전드 비하인드 스토리 -FANFIC-","9.40"
"1474","어메이징 결혼이야기","“내일은결혼”책출시","9.88"
"1475","아이들의404","울집에미친넘이떳다!","9.87"
"1476","날로 먹는 연애","사라진 친구 찾기","9.84"
"1477","묘생인생","두 괭이와 두 괭인의 일상","9.88"
"1478","환상음악단편선","환상음악단편선","9.69"
"1479","리바이어던","SF 드라마","9.70"
"1480","기적의 앱스토어","투시안경. 미래예지. 그런 물건이 내 손에 쥐어 진다면? 마법물품으로 인생역전을 이룬다!","9.86"
"1481","우애 좋은 삼남매","안과 밖이 다른 삼남매의 일상","9.85"
"1482","연애의 정석","남녀 사랑의 정석","9.70"
"1483","서당개 삼년이면 풍월을 읊는다.","좀 웃긴 학원물","9.81"
"1484","전달자","카르가막의 여정","9.31"
"1485","우주 수호기사 마이티 캣!","비일상적인 히어로물","9.78"
"1486","저주를 걸어드립니다.","난쟁이 마녀 이야기","9.87"
"1487","오!주예수여","예수님 아닙니다","9.85"
"1488","캣밑피쉬 (The Cat Meets Fish)","트로피컬 여행 판타지","9.86"
"1489","미백클럽","궁극의 동아리","9.72"
"1490","펭귄테일","엉뚱펭귄 등장!","9.86"
"1491","시간나비","잃어버린 3년을 찾아서","9.11"
"1492","탄생석","능력자 판타지","9.86"
"1493","썸타임","매주 화요일 연재","9.86"
"1494","빨간눈 토끼","토끼눈은 원래 빨갛다!","8.53"
"1495","나 그리고","설명하기 힘든 마음들 그림으로 대신 설명해드릴게요","9.86"
"1496","수상한 전학생","신개념 좀비로맨스","9.85"
"1497","영어전쟁","전쟁같은 미국생활기","9.86"
"1498","소녀의 세계","소녀들의 우정물","9.85"
"1499","이온","☆★☆★","9.73"
"1500","망상특급열차","하는 거 없는 여행","9.64"
"1501","고추밭 표류기","귀농,농촌툰 아님","9.82"
"1502","룸메이트","우리는 흔녀.","9.57"
"1503","몬딕","몬스터 딕셔너리","9.88"
"1504","제왕의조건","퓨전판타지","9.81"
"1505","블랙 헤이즈","판타지","9.87"
"1506","백수탐정","대한민국에 탐정이 존재한다.","9.82"
"1507","안즈","'바람'의 8대를 찾아라.","9.78"
"1508","악제에피소드","악마 VS 인간","9.57"
"1509","빅플 크루","도자기 덕후의 일상툰^^","9.33"
"1510","코인","마왕과용사","9.80"
"1511","(2부)나는엄마다","엄마가 된 고등학생의 학교복귀 투쟁기","9.77"
"1512","HOOD","시체의 이야기","9.87"
"1513","미다스의 아들","100일간의 이야기","9.85"
"1514","안녕 내 스물일곱","내 스물일곱 이야기","9.86"
"1515","뉴 빌런","악당들의 세대교체 이야기","9.82"
"1516","폭군의 궁전청소부","정식연재!","9.84"
"1517","혼생자(魂生子)","설화의 재해석.","9.86"
"1518","리플렉션","흡혈귀 동양 판타지","9.78"
"1519","안단테 노선생","누구나 싫어하고 꺼리는 공포의 치과.어느 치과 의사의 잔잔한 인생 이야기","9.70"
"1520","아이보리","초보 엄마 아빠 육아성장기","9.87"
"1521","난 너의 운명","운명적인 사랑이란!?","9.84"
"1522","고기해방연합","고기가 금지된 세상","9.85"
"1523","아르테","하늘과 땅의 사랑을 받는 아르테라 불리는  한소녀의 성장 이야기","9.87"
"1524","진실게임","거짓말을 하면 죽는다...!","9.86"
"1525","불가능한 연애","절대 연애가 안될 것 같은 두사람의 연애 방법.","9.86"
"1526","개집사일기","우리 개만 그런가?","9.80"
"1527","F&I","B급 느와르 액션 만화","9.65"
"1528","만물상","모든 물건을 파는 가게의 이야기","9.82"
"1529","인버스","본격 분열성 조장 만화","9.87"
"1530","신영웅전기","마법학자와 신영웅의 이야기","9.87"
"1531","해를쫓아별이된아이","해를쫓아별이된아이","9.85"
"1532","도나도나도나","돌고 도는 사람들","9.88"
"1533","천개의 소원","고교 일상 순정 만화 ★격주 토요일연재★","9.86"
"1534","우리집 장롱대마왕","하숙생 구해요!","9.79"
"1535","잊지않아","요정과사람이야기","9.55"
"1536","우바우(우리가 바라는 우리)","웃퍼","9.85"
"1537","코코넨네","본격 아기 관찰 웹툰.","9.87"
"1538","오빠의향기","판타지 코믹 순정만화","9.85"
"1539","오토리버스","오토리버스","9.76"
"1540","아이돌 스파이","아이돌이지만 원하는 단 하나를 가지지 못해 스파이가 된 철부지 '그놈'과 인생에서 포기를 먼저 배워 너무 일찍 철든 '그녀'와 만나면서 벌이는 로맨틱 액션코미디","9.72"
"1541","오늘은 좀 더 낫겠지","어제보다 나은 오늘을 꿈꾸는 그녀의 시시콜콜한 이야기(수요일 연재)","9.68"
"1542","수수께끼","첫사랑 누나?","9.85"
"1543","그와 그녀와 그","다크순정판타지+개그.매월 10,20,30일연재.","9.86"
"1544","꽃자국 길","환상 여행","9.85"
"1545","죽지못해산다","죽지못해사는 여섯 남자 이야기","9.88"
"1546","슈퍼 시크릿","소꿉친구의 일상판타지","9.85"
"1547","롤랜드 엠블리","귀여운 친구들의 일상","9.49"
"1548","블랙스완을 위한 변명","영국 빅토리아시대 로맨스","9.86"
"1549","유쾌빽양의 사회적응기","일상생활에서 보고 들을 수 있는 일상사를 귀여운? 곰들과 함께 풀어가는 카툰~ 때론 과격하고 폭력하지만 다소 어리버리하고 바보같지만 귀여운 북극곰, 팬더, 불곰. 들의 일상사~","9.57"
"1550","렌탈맨","렌탈맨","8.31"
"1551","호랑이형님","호랑이 액션활극!!!","9.86"
"1552","레이디 프로젝트","신랑감 찾기 프로젝트","9.86"
"1553","에잇 뿔","우리..돈 없으면 사랑할 수 없나요?","9.83"
"1554","천화","집착의 굴레","9.82"
"1555","여자들의 뒷담화","세여자의 각자 다른 사랑이야기.","9.87"
"1556","흑백인간","천재사이코들두뇌싸움","9.80"
"1557","요런 요물들","한국의 요물들이 현대사회를 살아가는 이야기","9.86"
"1558","그린애플","고딩 사계절이야기","9.80"
"1559","아메리카노","20대 첫사랑을 카페에 빗대어 그린 만화.","9.13"
"1560","무극","코믹+무협","9.84"
"1561","무림야구","삼국지 등장인물들이 펼치는 퓨젼 야구 만화!!!","9.47"
"1562","슬기로운 생활","존잘남의 학교생활 분투기","9.85"
"1563","CELL[셀]","특별한 죄인들을 가두는 감옥","9.86"
"1564","4층복도끝천국","유령로맨스","9.86"
"1565","선택게임","독자 선택 만화","9.87"
"1566","하우 투 싸커 [How to soccer]","때는 바야흐로 인류 시즌7. 그 시대에는 없는 것이 하나 있었으니?","9.36"
"1567","너라면 알까?","고교 성장 드라마","9.86"
"1568","조금 더 가까이","관계를 들여다보기","9.85"
"1569","뉴욕, 고양이 그리고 나","뉴욕에서 일러스트레이터로 일하는 그녀와 고양이의 소소한 이야기.","9.87"
"1570","네크로맨서","현대판 네크로맨서의 일상","9.87"
"1571","뷰티풀 군바리","여자가군대를가면?","9.74"
"1572","행운의 서(書)","세 사람의 만남, 그로인해 다가오는 하나의 행운","9.87"
"1573","5月하늘의돋보기","잃어버렸나요?","9.86"
"1574","버드(BUD)","환생 판타지.","9.65"
"1575","구름사냥","뜬구름 잡자규~","9.64"
"1576","뿔뿔뿔뿔","미노타우로스 병을 앓고 있는 남자들의 사람사는 이야기","9.83"
"1577","마미기숙사","여자기숙사에 남자가 산다!!","9.85"
"1578","꾼","고교생들의 잔혹하고 고독한 도박세계","9.52"
"1579","애플 에이지","성범죄 웹툰","9.88"
"1580","이여인","이십대 여자 직장인","9.86"
"1581","One Bite Of The Apple","단편만화 모음집","9.82"
"1582","바리바리발발","하나뿐인 고양이 바리와 슈리,누리! 와의 게으른 주인의 일상.","9.86"
"1583","신룡의 주인","마법학교에 입학?!","9.85"
"1584","죽어도 숨은 쉰다","이승과 저승의 이야기","9.85"
"1585","약하지않아","최약체 몬스터들의 모험","9.80"
"1586","연정가","조선시대 슬픈 사랑이야기","9.48"
"1587","어쩌지 남여","츤츤이와 준이","9.79"
"1588","빗자루도깨비 태비 (리메이크 전)","도깨비 이야기","9.85"
"1589","마장박 다이어리","마장박의 일상....","8.87"
"1590","디어비스","슈퍼히어로물","9.69"
"1591","그림술사","요괴와술사의이야기","9.87"
"1592","이너옥터","불만 많은 우주 여행기","9.87"
"1593","햄스터만 바라보다","햄스터의 매력에 흠뻑♥","9.87"
"1594","내 마음의 음유시인","마지막공연","9.86"
"1595","냥모나이트","냥이와 여자사람의 동거툰","9.84"
"1596","지옥문","한밤 중 아파트 옥상에서 들리는 정체불명의 소음?","9.86"
"1597","인생은꿈맛","인도여행기 업뎃중","9.38"
"1598","은퇴한 히어로","백수 히어로의 일상","9.85"
"1599","숨","연재 종료","9.86"
"1600","달수이야기","총체적난국 주의","9.86"
"1601","오가닉하게 우프!","오가닉한 두 여자의 영국우프 체험기!","9.85"
"1602","그 섬에 바보들이 산다","자유연재중입니다.","9.83"
"1603","이별만화 완성도","눈물과 콧물","9.58"
"1604","연애의정령","연애코치가 왔다!","9.84"
"1605","한 소리로 듣고 한 눈으로 보고","흑백단편/자유","9.85"
"1606","새벽소리가 들린다","요정나라에서 펼쳐지는 달콤한 일상","9.70"
"1607","그림자도마뱀사기극","소소한 유쾌 판타지","9.82"
"1608","하이라몽","★ 하이 코미디 어드벤쳐 옴니버스 스쿨 판타지 ★","9.53"
"1609","여도지죄","만남과 이별 사이","9.83"
"1610","늑대와의 동침","인기 아이돌 '크라운'의 리더 공재윤과의 아슬아슬 동거생활!","9.86"
"1611","씁쓸한 하루","어떻게든 되겠지","9.83"
"1612","푸디와 친구들","푸디의 카페 만들기 좌충우돌!","7.81"
"1613","내 소울메이트는 어디있을까","내 인연은 어디에?","9.87"
"1614","다크써클 몸빼바지","육식마녀","9.81"
"1615","꽃보다 찬란한","코믹,로맨스♡","9.76"
"1616","글더하기그림","짧은만화","9.82"
"1617","인생 삼파전","조폭 김창식의 인생역전 임업도전기!!","9.74"
"1618","공복의 저녁식사","매일매일 맛있는 음식","9.85"
"1619","에르데","에르데 - 세상을 구하는 엘프이야기","9.79"
"1620","인간의 조건","여우이야기","9.87"
"1621","꼴통명문 구린고","일상코믹스쿨라이프","9.85"
"1622","과일종합선물세트","본격 과일들이 썸타는 만화","9.85"
"1623","괴발개발","16마리 반려동물이야기","9.86"
"1624","비스트 사인","여장소년 수난기","9.66"
"1625","1+1=3","여성이 포식자가 되어버린 망가진 세계에 떨어진 사람들. 그들의 생존, 집착, 사랑 이야기","9.87"
"1626","로고스","마몬형제의 이야기","9.64"
"1627","소리다이어리","20년째 다이어리질","9.78"
"1628","고예섬 방문일지","동서고금무 판타지","9.83"
"1629","외모지상주의","매주 토요일 연재","9.86"
"1630","유리구두의 비밀","메르헨판타지 자유연재","9.76"
"1631","블러드블랙","뱀파이어?!","9.86"
"1632","EMPIRE(제국)","판타지 드라마","9.60"
"1633","모아세 (모두가 아름다워진 세상)","성형,외모","9.86"
"1634","레드군","소년 모험 만화!","9.50"
"1635","11월에 내리는 설이","용우와 소설, 시간의 이야기.","9.73"
"1636","밴디지!","현실상륙작전. 이대로 미지근한 불시착이 될 것인가, 아니면 시동을 걸고 스스로 날아오를 것인가! 밴드로 치유하는 우리들의 상처, 조금은 어설픈 희망재활 프로젝트, 밴디지!","9.68"
"1637","몽유병","몽유병에 걸린 한 남자의 이야기","9.73"
"1638","잉문학","잉여+인문학=잉문학","9.84"
"1639","치킨,신이된닭","맥주를 좋아하는 닭이 치킨이 되어가는 과정","9.81"
"1640","제가 그냥 보라색을 좋아하는데요  (제.그.보.)","일상욕망 콜렉터!  + 천사/악마 지망생","9.86"
"1641","히어로즈 플랜B","H.P.B","9.85"
"1642","수상한복학생","ST☆R별","9.85"
"1643","리얼 러브","학원 일상스토리","9.87"
"1644","거꾸로-툰","내려갔다 올라가는 만화. 거꾸로 다시보면 새롭게 보이는 반전 만화","9.85"
"1645","아내의 그녀","위기의 부부에게 찾아온 의문의 그녀!","9.86"
"1646","그 날, 이후의 세계","16년 뒤로","9.84"
"1647","편의점의 마법사","일상 판타지","9.89"
"1648","자유부인","자유부인과 점년이의 지적인 싼티의 마력","9.86"
"1649","건축카페 종이집","소녀의 건축여행기","9.77"
"1650","여자가 더 좋아하는 연애","하는 연애","9.86"
"1651","ADHD 생활기","ADHD를 갖고 있는 줄 모른 채 어른이 된 사람들","9.76"
"1652","Mrs. Alice","어느날 사라져버린 엄마. 기억속에 숨겨져 있던 엄마의 진짜 모습을 찾아나선 조엘.","9.81"
"1653","윙즈 - 영광을 위한 날개","드래곤과 창공의 세계","9.85"
"1654","영광에 매이다","은톨이와 도깨비","9.74"
"1655","여탕보고서","여탕의 진실","9.85"
"1656","그리드(Greed)","숲속으로 도망간 소년, 사람의 발길이 끊긴 그 곳에서 벌어지는 일들을 그린 스릴러물.","9.87"
"1657","GO! GO! 1학년 8반!!!","능곡고등학교 1학년 8반!! 범상치 않은 신입생들의 신나는 스쿨라이프!!","9.52"
"1658","(핫샷)HOTSHOT[?]","HOTSHOT웹툰","9.76"
"1659","내가 엄마라니","엄마가 되어버렸어요.","9.87"
"1660","아침나라의 꽃","1930년대, 일제강점기로 타임리프한 여고생 이야기","9.85"
"1661","카이만","판타지입니다.","9.84"
"1662","슈퍼랑","천랑, 화랑, 이랑 새로운 슈퍼 영웅의 탄생!","9.63"
"1663","로키 (Loki)","로키의 모험","9.86"
"1664","부처핸접","신개념 갱생 웹툰","9.83"
"1665","망월선녀설화","선녀와 나무꾼, 그들의 끝나지 않은 이야기","8.98"
"1666","오늘의 온도","오늘의 온도는 몇 도입니까?","9.85"
"1667","나는 평범하지 않다","순정만화","9.88"
"1668","비스트(beast)","정통 액션 환타지","9.78"
"1669","소동헌을 위한 기록","에필로그","9.73"
"1670","피터팬의 웬디","현대판 피터팬과 웬디","9.85"
"1671","설레는 기분","두근두근♡","9.85"
"1672","위기의 범죄자","범죄 심리극","9.86"
"1673","너의 목소리가 보여","우리말 사랑 웹툰","9.86"
"1674","보통회사 이야기","보통 한 집단마다 한 명의 또라이가 있다고 한다. 그런데 이 회사에는…","8.96"
"1675","아버지와 아들","철부지 아빠의 아빠놀이","9.75"
"1676","블랙","세상 은 하얗고 삶 은 어둡다.","9.48"
"1677","솔라보이","광합성하는식물소년!","9.78"
"1678","조조할인","새와 사람","9.87"
"1679","알타고","한국고전판타지","9.79"
"1680","쌍둥이네","쌍둥이 신비감제로!","9.87"
"1681","봄여름가을겨울 떡집",".","9.82"
"1682","애니마","영결합배틀물","9.83"
"1683","어느 오래된 도서관의 비밀","어느 오래된 도서관에서 펼쳐지는 이야기.","9.86"
"1684","이상한 나라의 더 이상한 앨리스","남자 앨리스","9.77"
"1685","푸드 포스 레인저","푸드 포스 레인저","9.81"
"1686","그것은 어느날","참꽃마리","9.85"
"1687","Princess of Dream","꽃미남 아이돌 총출동","9.85"
"1688","바다의 노래","사랑, 믿슙니까?","9.43"
"1689","말하지 않는다.","이거슨..신세계?","9.76"
"1690","월야에 우는 새","◀최종 공지!","9.81"
"1691","비창","퓨전판타지","9.76"
"1692","스톰힐 다이어리","하이틴 유학로맨스","9.86"
"1693","기안84 회고록","내가 바라본 기안84 이야기","9.85"
"1694","아씨와 나","산에서 내려온 삼식이의 인간세상 경험 에피소드","9.86"
"1695","두근거려요","첫 번째 사랑의 실패로 겁쟁이가 된 여자.","9.85"
"1696","Please Me, Please","판타지 순정.","9.78"
"1697","평일의 나","평일에 뭐하세요?","9.86"
"1698","애니멀'즈 매거진","엉뚱,4차원,발랄,초깜찍(?) 대한민국 2%가 살아가는 이야기","9.79"
"1699","여고생이 좋아요","여고연애물","9.87"
"1700","19평 사바나","야생으로 가자!","9.54"
"1701","괴물아가씨","괴물들의 이야기","9.74"
"1702","魂지킴이","상처받은 영혼에 위로를.....","9.77"
"1703","야수의 노래","저승 모험을 그린 한국형 판타지","9.83"
"1704","기래믹스","멍청하고 부끄러운 일상들.","9.76"
"1705","여자의 마음","너희가 결혼한 여자의 마음을 알아?!","9.62"
"1706","마지막 피터팬","성장통로맨스♥","9.85"
"1707","우리집에 귀신이 사는것 같아","무서운 이야기","9.80"
"1708","씁쓸남 유남생","출퇴근 감성의 공감...씁쓸하다.","9.81"
"1709","엘리자베스1호","안드로이드와 박사님","9.85"
"1710","에스카토스","진범을 찾아라","9.87"
"1711","변기통 로맨스","모태솔로 로맨스","9.81"
"1712","마로이야기","말하는 개 마로와 평범한 여대생 순지의 이야기","9.85"
"1713","리솔루토","판타지","9.73"
"1714","코기의 취향","'함께 밥을 먹으면서 정이 쌓인다.'","9.85"
"1715","Two Coffins (투카핀스)","세사람과 두개의관","9.64"
"1716","비비디 바비디 덕","비바덕♪","9.82"
"1717","비트윈","비밀속의 연애","9.78"
"1718","특허소년","특별히 허락한 소년","9.87"
"1719","그런만화","개그 만화!","9.85"
"1720","수치스러운 애정행각","정식연재","9.81"
"1721","청춘거지클럽","가난한 청춘들의 캠퍼스 생존 로맨스 코미디","9.78"
"1722","드림웨폰","악몽사냥꾼들 이야기","9.83"
"1723","선녀가온 나나","현대의 인간세상으로 내려온 선녀들의 이야기","9.84"
"1724","이프","판타지.","9.85"
"1725","하푸하푸","물범 하푸와 북극곰 꾸꼼, 펭귄 귄귄이의 이야기","9.85"
"1726","문신","문신 판타지 소년만화","8.63"
"1727","blooming(블루밍)","꽃이 만발한,지독한","9.87"
"1728","졸래동화","병맛의 진수를 그대에게","9.83"
"1729","미궁","미궁 프로젝트","9.82"
"1730","오늘도 무사히,","보통사람 이야기","9.63"
"1731","애플시나몬","나만 몰랐던 이야기.","9.86"
"1732","동양의 색","동양의 색","9.78"
"1733","은빛 고릴라","변신 동물들 이야기","9.60"
"1734","윈터우즈","동화같은이야기","9.86"
"1735","달이 빛나는 밤에","달의 도깨비의 이야기","9.78"
"1736","꽁치가 파닥파닥","꽁치의 육지살이.","9.69"
"1737","할로우 포인트","판타지입니다.","9.85"
"1738","몬스터즈 하우스","이상한 괴물들","9.88"
"1739","NEXUS","심부름회사NEXUS","9.87"
"1740","살신성인","좀비의 학교생활","9.85"
"1741","딸기와 밀크티","예대 청춘 로맨스!","9.74"
"1742","그들의 방식","현대이능력판타지","9.83"
"1743","보글보글챱챱","잘먹겠습니다.","9.80"
"1744","신수의 주인","액션남녀러브로망스","9.82"
"1745","DEAD DAYS","- 좀비 스릴러 - 우린 살아 남을 수 있을까?","9.82"
"1746","7번국도아이","추억은 마음속의 보석이다. 보석 같은 이야기를 찾아가는 7번국도 아이.","9.83"
"1747","덕과의 동침","오덕남편과의 일상","9.87"
"1748","하나마나","만화일기","9.86"
"1749","황금 장미","은빛요정의 로맨스판타지","9.84"
"1750","도전!만화가!!","만화가를 꿈꾸는 만화가지망생들의 도전!!","8.80"
"1751","달달한 러브컬렉션","러브컬렉션","9.83"
"1752","불만시대","누구에게나 불만은 있다","9.63"
"1753","렛츠","일상에서의 판타지","9.65"
"1754","어느 토요일 밤의 무지개","어느 토요일 밤, 밝은 빛과 함께 그들이 내려왔다. 그리고 7년 후...","9.81"
"1755","충무공","충무공이 현재에 부활한다. 로봇으로.","9.13"
"1756","BooBoo's Zoo(부부의 동물원)","반려가족들의 이야기","9.71"
"1757","펄스나인","축구에 꿈을 건 소년들의 성장 드라마.","9.49"
"1758","미묘한 이야기","미묘하다 [형용사] 뚜렷하지 않고 야릇하고 묘하다.","9.44"
"1759","밀레니엄 헌터","2000년 세상은 신화속 괴물들의 놀이터가 된다.","9.87"
"1760","나비, 물고기","나비,물고기,그녀 그리고 그들","9.81"
"1761","초딩생활2<달탐정발명대>","초딩생활","9.64"
"1762","모두의 추억","2002월드컵","9.80"
"1763","아벨","어느 왕의 검부터 시작된 전설","9.52"
"1764","마음을 전해 드립니다.","마음을 전해 드립니다.","9.83"
"1765","[톡툰]","어른으로 살기","9.61"
"1766","상상고양이","김경","9.86"
"1767","최고의 콤비","천사와 악마가 지상에서 만났다!","9.80"
"1768","코크싸이더",".","9.78"
"1769","절대신의 유희","사후세계 판타지","9.85"
"1770","포갓레인저","변신액션히어로","9.76"
"1771","동물소대","내 인생의 한 번뿐인 순간","9.46"
"1772","아띠아노","카툰/아띠아노","9.36"
"1773","망각의 주인","망각의 판타지.","9.87"
"1774","심박수1280","사이코 순정 로맨스","9.73"
"1775","우주교도소 바다붐","우주교도소 바다붐에서 펼쳐지는 죄수들의 이야기.","9.80"
"1776","모태솔로수용소","감옥만화","9.72"
"1777","어떤 화랑의 아가씨와 용의 이야기","조용한 판타지","9.86"
"1778","사각사각","캐나다 워킹홀리데이+디자이너 생존기","9.86"
"1779","사랑의 기술","매주토요일연재","9.66"
"1780","오나미",".","7.55"
"1781","이 여자가 덕후로 사는 것","이렇게 살고있는 덕후도 있다고 합디다~","9.62"
"1782","우리들의 다섯걸음","청소년 성장 (아침)드라마","9.62"
"1783","겨울X거울","소년, 소녀를 만나다.","9.56"
"1784","자이언트(THE HERO)","거인, 그의 역사","9.73"
"1785","버퍼링","SF스릴러","9.85"
"1786","사랑은 햄스터를 타고","라부라부판타지","9.85"
"1787","히키(HicKey)","천사와 악마로 인해 바뀌어 버린 일상! 그리고 그들의 이야기.","9.85"
"1788","시간선 完","만월의 날에 관한 미스테리서스펜스","9.80"
"1789","고스트 컴퍼니","악마잡는회사","9.85"
"1790","숲속마을 친구들","개그 로맨스","9.87"
"1791","무색소녀","로맨스아닌데","9.85"
"1792","후원자","어느날 1억이생겼다","9.76"
"1793","[캠핑툰] 햇살이 따스해!","캠핑의 매력에 빠져드는 낭만중년 양동이네의 웃음가득 캠핑 라이프 스토리.","9.75"
"1794","만하생","만화가 지망 문하생의 생활 노트","9.86"
"1795","행월이야기","행월이야기","9.72"
"1796","갱스타즈(Gangstaaz)","힙합/랩만화","9.64"
"1797","그녀 찾아 삼만리","그녀를 찾아서!","9.71"
"1798","도깨비 낭자","도깨비와 도깨비와 사람","9.77"
"1799","뉴트리아","뉴트리아세계","9.68"
"1800","어서옵셔, 식당입니다.","당신이 머문자리는 아름답나요?","9.39"
"1801","유령라이프","잉여로운 유령과 그 친구들이 사는(?) 이야기.","9.86"
"1802","개화여자정보고등학교","여고일상만화","9.80"
"1803","썸씽","연애는 글로 배웠어요.","9.86"
"1804","소원의 조각","하랑이에게소원을!","9.79"
"1805","테임","길들여진.....","9.50"
"1806","마더어스","그들이 원하는 세상","9.49"
"1807","옥탑방마녀","초보마녀의 인간생활적응기","9.80"
"1808","유자의 오늘","소소한 일상","9.86"
"1809","정상 컴플렉스","알고보면 평범한 사람들의 이야기","9.87"
"1810","알트","알트,쉬프트","9.79"
"1811","이런 카페 처음이야","카페 판타지 스릴러","9.87"
"1812","마녀수업","마녀수업","9.86"
"1813","숨은, 고양이 찾기","다시","9.85"
"1814","DAWN 여명 - 트와일라이트 2부","황혼 2부","9.85"
"1815","공부할 시간","엘리트들의 두뇌싸움","9.83"
"1816","길리","길리는 종종 살인충동에 휩싸이곤 한다","9.87"
"1817","트웰브","시간을 지배하는 자가 세상을 지배한다!!","9.83"
"1818","기묘한 책방","특이한 책방이야기","9.85"
"1819","상냥들","캠퍼스 로맨스","9.74"
