"","comicName","comicSummary","comicGrade"
"1251","아라비안 스위트","사막에서 벌어지는 순정 판타지","9.79"
"1252","소시민","소심하고 잔망스러운 일상사","9.88"
"1253","경계인","어둠에 속해있던 명준은 빛의 세상으로 들어갈 수 있을까.","9.59"
"1254","달빛속에 그대가","조용한 시골 마을. 알비노 소녀. 평범한듯 평범하지 못한 삶.","9.87"
"1255","여우들","작은 도둑들이 세상을 부순다. 여우들이라 불리는 도둑들의 이야기...","9.48"
"1256","페툰 (People and People Toon)","판타지 연애툰","9.77"
"1257","아가씨와 우렁총각","커리어우먼/살림남","9.88"
"1258","푸른사막 아아루","순정판타지","9.89"
"1259","격이 다른 남자","그 남자의 이야기.","9.88"
"1260","연애학","나에게 필승법이 있어","9.29"
"1261","요괴백정","리메이크","9.85"
"1262","진지한 고교생!!","진지한 학생들의 학원 청춘 코미디","9.82"
"1263","아무 마을 대잔치","아무 마을, 아무 생각, 아무 말","9.86"
"1264","잊지 말아요","초능력 판타지 드라마","9.86"
"1265","아머나이트","수인 / 판타지 액션","9.78"
"1266","30일후","미래를 알게 된 남자 자신의 운명에 맞서다.","9.73"
"1267","매일 참는 남자","남자라면 참고 살아야 할 것들이 너무 많다.. 그 중 가장 힘든 건...","9.64"
"1268","기묘한 기담","오래된 주술과 금지된 것들에 대한 이야기...","9.87"
"1269","과격자매단","자매들의 일상 캐기","9.89"
"1270","끝과 시작","맴찢남 세정의 이야기","9.89"
"1271","달리다굼","빛을 지닌 소녀","9.85"
"1272","호됴됴됴","반려견 개그일상툰","9.89"
"1273","정글라이프","절망과 희망사이","9.84"
"1274","바람도 그릴 수 있다면","쿠바에서 사는 이야기","9.66"
"1275","봉다리","동네농구 이야기","9.62"
"1276","에이디","에이디","9.86"
"1277","그루버","본격! RPG 만화!! 그루브를 아는 그루버들의 와일드한 어드벤쳐!!","9.15"
"1278","초하루 밤의 달맞이꽃","할게요, 신.","9.79"
"1279","무역의 왕","목요 업데이트!!","7.38"
"1280","내일","죽음을 막는 저승사자들","9.89"
"1281","트위너","전국민 농구 대회","9.84"
"1282","살인방귀","코믹 웹툰","9.69"
"1283","가가와 자반이","평범한 우리 가족","9.64"
"1284","귀엽잖아","귀여운 만화","9.86"
"1285","하엔","추리/판타지/SF","9.60"
"1286","헤이노르딕","스물아홉, 북유럽 여행~","9.86"
"1287","용사갑,마왕을","갑을 관계의 그들","9.88"
"1288","그냥조금불편할뿐인데","장애인의 꿈과 사랑","9.88"
"1289","쓰리스쿨즈","이 동네 실세는 누구?","9.90"
"1290","스페로 스페라","사신 판타지","9.88"
"1291","행쇼","짝사랑","9.77"
"1292","나른해 별곰","나른한 이야기","8.81"
"1293","천진난만 알바인생","카페 알바 생활툰","9.90"
"1294","페탈(쥬브나일스)","탄생 메르헨","9.85"
"1295","매일, 제일","도저히 어울릴 수 없는 우리가...?","9.90"
"1296","뱀이 앉은 자리","정식연재공지","9.74"
"1297","모드스톤 살인사건","모드스톤 살인사건의 전말","9.69"
"1298","사여자","5일 연재♡","9.83"
"1299","중매결혼","중매로 결혼하(려)는 이야기","9.46"
"1300","마왕이 되는 중2야","마왕이 되는 중2","9.88"
"1301","나이트메어","상큼하게 무섭다!","9.84"
"1302","헨젤","지옥을 거니는 천사.","9.61"
"1303","꽃이 피면 우리는","이로와는 이로와!","9.87"
"1304","혼자사는여자","혼자사는여자의일상","9.85"
"1305","언더페인팅","로맨틱 성장 드라마","9.89"
"1306","단역: 아무개","단역이 주인공인 만화","9.83"
"1307","정상이되고싶어","정상의 친구만들기","9.86"
"1308","도시유사 현세전","판타지는 없습니다.","9.34"
"1309","검은새","검은새 - 퇴마 에피소드 (화요일 주간연재)","9.80"
"1310","웅덩이","3웅3색 이야기","9.13"
"1311","고고픽션","신세계","9.78"
"1312","용사의 딸","평범하게 살던 하나의 평범하지 않은 학교 적응기","9.77"
"1313","하늘하늘하늘!","현실 로맨스 판타지!","9.76"
"1314","연두툰","그 때가 그리우신 가요? 2000년대 초반 초등학생 연두의 공감되는 일상 (매주 금요일 연재)","9.72"
"1315","이역","이역의 이야기.","9.86"
"1316","내가 안했어요","살인사건 추리극","9.83"
"1317","GIMS","왜인지 장르가 많다","9.88"
"1318","네모네모-in dosi","네모네모","9.82"
"1319","달콤쌉싸름해","순정단편옴니버스","9.88"
"1320","출근했습니다","출근해서 퇴근까지","9.90"
"1321","하나린 하나린","환생세계 판타지!","9.88"
"1322","귀전구담","귀신이 전하는 이야기","9.90"
"1323","헝그리 블러드","신세대 드라큘라 가족의 이야기","9.82"
"1324","굥이의 하루","굥이의 하루","9.66"
"1325","피카앤부","피카와 부의 동화같은 일상 엿보기^^","9.84"
"1326","포르고드(FORGOD)","푸른빛의 판타지 드라마","9.86"
"1327","소년사이코","사이코소년인 사이코의 일상","9.62"
"1328","도담도담","신비한 능력을 가진 가족의 이야기","9.88"
"1329","해프닝","투믹스 연재중","9.85"
"1330","카타스트로피","공지","9.73"
"1331","날지못하는악마","날못악","9.89"
"1332","검은피의 도시","EP.D","9.86"
"1333","이것도 친구라고","파란만장한 청춘 라이프","9.88"
"1334","화귀","사람들이 사라진다","9.86"
"1335","쌍둥이부부일기","쌍둥이처럼 똑닮은 부부의 알콩달콩 개그일기","9.87"
"1336","범인에 대하여","아름답지 못할망정 질척이는 로맨스","9.87"
"1337","지구를 움직이는 소년들","Boys Be Ambitious","9.80"
"1338","RUN","영웅이 없는 세상... 스스로를 구원하기 위한 소년의 하드보일드 복수극!!","9.79"
"1339","블루믹 (BlueMIC)","연재분업데이트","9.88"
"1340","갑자기판타지","판타지책속으로 들어가다","9.85"
"1341","눈치없는 내 친구!","캠퍼스 이야기","9.84"
"1342","요스토리/죽음.그물","오랜만이에요","9.72"
"1343","눈꽃","나의 반려묘가 사람이라니","9.84"
"1344","생산직 툰","생산직 업무를 하면서 느낀 재미난 에피소드를 4컷 만화로 담았습니다.","9.85"
"1345","뷰티풀 싱글 라이프","이 남자가 만족하고 사는법","9.89"
"1346","숨비","동성애자, 몽상가, 가출 청소년","9.82"
"1347","겨울밤","묘단과 아람의 이야기","9.85"
"1348","나고야","밤 낮이 다른 여고생 작가의 은밀한 복수와 스릴넘치는 성장기","9.58"
"1349","흐려지지만 선명하게","인연에 관한 세가지 이야기","9.68"
"1350","무쇠 후라이팬","무쇠팬 쓰는 남자!!","9.90"
"1351","반지하셋방","자매의 자취생활","9.89"
"1352","로보택틱스","AOS 게임 판타지","9.78"
"1353","털털하지만 괜찮아!","조금 털털해도 난 좋아.","9.23"
"1354","드리머","액션판타지","9.41"
"1355","퇴마부","와플, 우냐","9.81"
"1356","셀프피쉬","당신의 물고기는","9.87"
"1357","인연입니까?","우리도 인연일까.","9.70"
"1358","구세의 블레이딩","소년과 소녀의 이야기","9.70"
"1359","신의 프시키온","운명에 맞서는 형제의 이야기.","9.84"
"1360","느루느루하게","스펙타클 하루일기","9.79"
"1361","구라디우스","판타지라이프","9.69"
"1362","보스 인 스쿨","Boss In School","9.88"
"1363","지구인입니다","외계인들 사이로 납치된 지구인","9.88"
"1364","오늘도 형제는 평화롭다","돈독한 형제들","9.89"
"1365","하이퍼(HYPER)","히어로 서바이벌 오디션","9.46"
"1366","그림자 가족","가족의 그림자가 되어 살아가는 사람들의 상처를 다룬 이야기","9.90"
"1367","모아이 스토리","모아이와 친구들의 일상이야기","9.86"
"1368","김치걸 x 밀크티보이","한국여자+홍콩남자","9.86"
"1369","스피크업 히어로","판타지 액션 히어로.","9.55"
"1370","페더","무릉도원 판타지","9.86"
"1371","사신기","사신을 사랑한 인간","9.80"
"1372","우리집에 곰이 이사왔다","마법의 숲,테바의 최정예 요원 곰토토! 국가의 명령으로 인간 세상으로 파견되었다. 털북숭이계의 에이스, 곰토토의 파란만장한 인간세상 개고생 라이프!","9.89"
"1373","얼티미터","궁극에 선 자","9.90"
"1374","위기의 왕씨형제들","위왕이 돌아왔다!!","9.87"
"1375","천사에게는 날개가 없다","인간이 되어 버린 천사와 영혼을 잃어버린 소녀","9.87"
"1376","히어로망스","로망스작가의 모험","9.85"
"1377","꿀밤","허니 나이트.","9.86"
"1378","눈꽃의 심장","장르 파괴 액션물","9.74"
"1379","버기버그","곤충들의 마법소녀 버기!","9.86"
"1380","하제","신의 아이와의 기담","9.87"
"1381","랑앤마눌","부부의 에피소드","9.79"
"1382","위 아 애니멀스","동물이 되어","9.87"
"1383","아침식사 됩니다","반요들의 일상이야기","9.88"
"1384","본격 연애 이야기!","코믹 공감 연애물","9.74"
"1385","금지클럽","금단의사랑","9.72"
"1386","그녀는 나를 싫어해","하지만 나는 그녀를..","9.89"
"1387","라인리스 :: Lineless","Lineless","9.85"
"1388","유만즈","심장 없는 엑소시스트","9.85"
"1389","뷰티어스 인","오드아이(ODD EYE)","7.55"
"1390","괭씨의 나태한 세상","겨털로 감정표현","9.63"
"1391","기억들","기억을 읽는 남자와 기억을 숨기는 여자, 그리고 죽은 이들의 기억에 관한 이야기.","9.89"
"1392","소년의 신성","소년 무신을 만나다.","9.85"
"1393","글라디우스 프로젝트","헤레틱과 인간","9.88"
"1394","투명 매니큐어를 바르는 승무원","현직 승무원 로나의 사막비행일지","9.88"
"1395","숙이네 이야기","오독이들(다섯강아지), 빠다언니, 숙이가 함께 살며 겪어가는 즐거운 에피소드가 있는 곳","9.82"
"1396","칼로리메트리","로맨스 스릴러","9.75"
"1397","기생하는 심장","감정과 관계에 관한 이야기들","9.86"
"1398","너를 잃는 숲","숲에 들어가지 마렴, 소중한 걸 잃게 된단다."" 경고를 무시하고 들어선 숲에서 시엘은 의문의 소녀인 로사나를 만나게 되는데...","9.82"
"1399","일코선생","""인생이 덕질에 방해가 된다"" - 완벽한 선생의 이중생활","9.88"
"1400","마법사와 꼬마","운명일까?","9.84"
"1401","화이트데이","너흰 그냥 친구야!!","9.30"
"1402","산타라떼(Santa Latte)","리메이크","9.86"
"1403","메리의 미쿡 정복기","먼 타지땅에서 한국인의 끈기로 성공하는 메리","9.81"
"1404","공감없는이야기","약간파랗의 공감없는이야기","9.00"
"1405","이웃집의 스토커군","훈남 스토커가 옆집에 산다.","9.63"
"1406","페이트","수명을 보는 남자","9.72"
"1407","예쁘니까 괜찮아","전학생 영희가 온다!","9.87"
"1408","새벽에 듣는 만화","새벽감성 노래만화","9.87"
"1409","화요일에 죽는 남자","화요일에 죽는 남자","9.58"
"1410","짐승뎐","연재중지","9.87"
"1411","안녕하세요 간호사입니다","나는 남자간호사다","9.84"
"1412","떡볶이 가게 아가씨","떡볶이 가게 사장님 희란이 이야기","8.66"
"1413","트윙클","내여친은 5살 아역스타","9.52"
"1414","작심삼일 운동툰","넓고 얕은 그녀의 운동기","9.78"
"1415","코르보(Corvo)","먹거나 먹히거나.","9.86"
"1416","편집자","누군가 당신을 훔쳐보고 있다","9.60"
"1417","아빠 내일은 뭐하고 놀까?","조금은 특별한 아버지와 아들의 이야기","9.80"
"1418","신혼의 맛","갑질하는 아내 VS 을질하는 남편, 평생 신혼처럼 살기로 작정하다!! 과연?!","9.00"
"1419","동아리방 202호","개성 넘치는 7명의 동아리이야기(자유연재)","9.87"
"1420","사이트 인 킬러","잔혹 판타지","9.86"
"1421","레드헤링","슬럼가에서 사는 사람들","9.66"
"1422","연애고자 모하나","망한 연애들 이야기","9.85"
"1423","한국인이다","한국인이다","9.80"
"1424","올빼미집","안녕하세요 올빼미입니다. 언제나처럼 카툰으로 찾아뵙겠습니다.","9.09"
"1425","오늘의 퇴마","오늘의 퇴마","9.87"
"1426","환상동화 모음집","어른을 위한 동화","9.65"
"1427","4번째 세계","만 이천년 전의 사랑이야기","9.59"
"1428","마당개의 인생","개와 소년의 우정과 모험","9.73"
"1429","빗자루도깨비 태비","도깨비 이야기","9.87"
"1430","병원에서온그대","소아청소년과 전공의와 연애하듯 살아가는 일상툰","9.74"
"1431","잭(J.a.c.k)","돌아왔습니다!","9.21"
"1432","열정호구","사회초년생 수난기","9.87"
"1433","솔로인커플","4x4컷 황당로맨스","9.85"
"1434","플라즈마걸스","우주경찰 소녀들","9.84"
"1435","에스프레소 케이크","“나는 그날, 차민재를 만난 뒤 끊었던 담배를 다시 피우기 시작했다.”","9.86"
"1436","그 중에 나는 없었다","그 아이의 시선에는 내가 있을까?","9.87"
"1437","렝드","판타지 드라마","9.85"
"1438","청춘의 모퉁이","서툰 어른, 30대. 청춘의 모퉁이에 서 있는 그들의 이야기 (월,목 연재)","9.85"
"1439","오늘도 핸드메이드!","딱히 쓸모없지만, 매일 해도 좋으니까","9.86"
"1440","말랑말랑인생","말랑말랑한 인생이야기.","9.85"
"1441","막순이","막순의 애틋한 첫사랑","9.85"
"1442","몽상가 죽이기","악몽을 설계하는 소년","9.57"
"1443","고양이 마법학교","cats magic school","9.79"
"1444","그 어느 날, 우리는 서로를 바라보았다","어느 우리","9.64"
"1445","볼빨간씨의 하루","소소한 일상","9.34"
"1446","마지막휴가","군대만화(실화)","9.62"
"1447","너에게 말하지 못한 얘기","몽환판타지.","9.83"
"1448","맘스 다이어리","쌩 초짜 엄마 아빠의 육아일기","9.78"
"1449","꼬매","꼬매의 일상이야기","9.75"
"1450","달의 기억","판타지/ 빛 속에 감추어진 잃어버린 이야기.","9.79"
"1451","고양이 프린스","이유없이 왕따 당하는 소녀의 특별한 냥줍 사건","9.79"
"1452","지금은 37.2도","사랑을 만드는 온도 37.2도. 내 온도를 만드는건 누구?","9.75"
"1453","꼬마마법사 박광태","배틀코믹스에서 뵈요!","9.75"
"1454","구사일생","어느날, 난 죽었다.","9.71"
"1455","아더스 (others)","귀신들의 사는 이야기","9.78"
"1456","스프린터","단편만화 모음집","9.87"
"1457","결혼해줘","신혼생활","9.83"
"1458","완전범죄","이제부터 나는 범죄자다.","9.69"
"1459","죽은 자들의 도시에서","좀비웹툰","9.73"
"1460","끝난게 아니다 (청춘은 야구&사랑)","청춘=야구&사랑","9.65"
